id,word
12245,мольба
12246,просьба
12247,моление
12248,свёкор
12249,тесть
12251,концепция
12252,программка
12253,буклет
12254,пренебр.: прога
12255,апподжиатура
12258,апрош
12259,санкция
12260,аппроксимация
12261,жарг.: фит
12262,фитирование
12263,брезгливость
12264,гадливость
12265,недоверие
12266,сомнение
12267,аппретура
12268,апробация
12270,тюремщик
12271,дипломант
12272,дипломник
12273,аптечка
12274,киви
12275,прицел
12276,прицеливание
12277,стриж
12278,смотритель
12279,надзиратель
12280,попечитель
12281,наш
12282,рыльце
12283,ара
12284,утёс
12285,памятник
12286,монумент
12287,арабист
12288,арак
12289,подсвечник
12290,канделябр
12291,свечница
12292,компоновка
12293,компонирование
12294,компонование
12295,люстра
12297,кусок (разг.
12298,крим.)
12299,тыща (прост.)
12300,штука (разг.
12301,арбалет
12302,лесочек
12303,лесник
12304,питомник
12305,саженец
12306,посадочный материал
12308,Смотрящий
12309,беззаконие
12310,беззаконность
12311,преступление
12313,отбор
12314,избрание
12315,ассортимент
12316,голосование
12317,штырь
12318,частично: заточка
12319,мачта
12321,заросль
12322,аркада
12323,архетип
12324,архидиакон
12325,протодиакон
12326,архимандрит
12329,ковчег
12330,Святая Святых
12331,артофор
12332,шкаф святости
12333,лопух
12334,дедки
12335,дедовник
12336,репей
12337,репейник
12339,недотыка
12340,никчемушник
12341,тютя
12342,тюфяк
12343,свод
12344,корпус
12346,цапля
12347,аспид
12350,старание
12352,область
12353,провинция
12355,равнина
12357,ровность
12358,гладкость
12359,манеж
12360,поприще
12361,частич.: миля
12362,ареометр
12364,кордегардия
12365,{{помета|разг.}} губа
12366,{{помета|устар. разг.}} гобвахта
12367,{{помета|шутл.}} гауптическая вахта
12368,караулка
12369,караульня
12370,арест
12371,арестант
12372,арестованный
12373,заключённый
12374,вышка
12375,аргон
12376,Ar
12377,аргонцы
12378,аргониане
12379,аргумент
12380,доказательство
12381,соображение
12385,сюжет
12386,мелодия
12387,топик
12389,правдолюбие
12390,искренность
12391,достоверность
12392,истинность
12394,правда
12395,умозаключение
12397,архаизация
12398,демодернизация
12399,архивариус
12400,ариари
12402,ариетта
12403,песенка
12404,ариозо
12405,ость
12406,аристократичность
12407,част. аристократизм
12408,аристократизм
12409,изысканность
12410,арифмометр
12411,счётная машина
12412,мельхиор
12413,аркебуза
12414,архаизм
12415,пережиток
12416,археолог
12417,археоптерикс
12418,A. lithographica
12419,Archaeopteryx lithographica
12420,смычок
12422,свора
12423,сворка
12424,эрцгерцог
12425,архитрав
12426,эпистелион
12427,эпистиль
12428,цеп
12429,армада
12430,шкаф
12431,шкап
12432,военачальник
12433,командующий
12435,оружейник
12436,арсенал
12437,ассортимент
12438,горностай
12439,мех
12440,шерсть
12441,шкура
12442,пушнина
12444,бурдюк
12445,латы
12446,броня
12448,гербовник
12450,ударник
12451,частичный: боёк
12453,частичный: барабанщик
12454,передовик
12455,хорошист
12457,обруч
12459,комитет
12460,нахальство
12461,нахальность
12462,наглость
12464,наглец
12465,нахал
12467,бесстыдник
12468,дерзость
12469,резкость
12470,символ
12471,симптом
12472,прадедушка
12473,прадед
12476,предположения
12477,спекуляции
12479,умелость
12481,проворность
12482,сноровка
12484,утончённость
12485,поджог
12486,артефакт
12487,магистраль
12488,частичный: артерия
12489,артрит
12490,артикуляция
12491,скрытность
12492,закрытость
12493,секретность
12495,ухищрение
12496,Уловка
12497,увертка
12498,ухватка
12499,злоухищрение
12500,хитросплетение
12501,прием
12502,плутня
12503,проделка
12504,виляние
12505,криводушие
12506,лукавство
12507,изворот
12508,маневр
12509,софизм
12510,лазейка.
12511,ловкач
12512,хакер
12514,артикул
12515,частичный: спецификация
12516,маркировка
12518,артиллерист
12519,гаруспик
12521,кремль
12522,архей
12523,архейская эпоха
12524,архейский эон
12525,аттосекунда
12526,асафетида
12528,штурм
12529,устар.: на́ступ
12531,лифтёр
12532,копытень
12533,блевунья
12534,винный корень
12535,дикий перец
12536,земляной ладан
12537,копытник
12538,лошадиное копыто
12539,подорешник
12540,рвотный корень
12541,скипидарная трава
12542,скипидарник
12543,срывная трава
12544,аскарида
12545,жумар
12547,рассвет
12548,восток
12549,аскетизм
12550,аскеза
12552,мастерок
12553,полис
12554,ассемблер
12555,асептика
12556,киллер
12557,убийца
12558,асфиксия
12559,удушье
12561,ассигнование
12562,финансирование
12563,ассигнация
12564,ассимиляция
12565,уподобление
12566,асимптота
12567,асиндетон
12568,бессоюзие
12569,ассистирование
12570,аудитория
12571,ассистентка
12573,компаньон
12574,совладелец
12575,партнёр
12576,созвучие
12577,гармония
12578,ассонанс
12581,номенклатура
12582,аспарагин
12585,пренебрежение
12586,попрание
12587,аспирант
12588,претендент
12589,соискатель
12591,аспирантура
12593,ассенизация
12594,дезинфекция
12595,очистка
12596,террорист
12600,торговец (чем-либо)
12601,убеждённость
12603,самонадеянность
12604,обеспечение
12606,ступенька
12607,терраса
12608,астения
12609,бессилие
12610,упадок сил
12611,частич.: апатия
12612,астеризм
12613,типогр.: три звёздочки
12614,астма
12615,астигматизм
12616,интонация
12617,астматик
12618,удивление
12619,каракуль
12620,астрофизик
12621,астроида
12622,астролог
12623,космонавт
12624,космпоплаватель
12625,астронавтика
12626,астроном
12627,звездочёт
12628,рогожа
12629,рогоза
12630,рогозина
12631,циновка
12632,цыновка
12633,атаман
12634,глава
12635,староста
12636,главарь
12637,пререкание
12638,препирательство
12639,атташе
12640,мастерская
12641,ателье
12642,цех
12643,студия
12645,предупредительность
12646,почтительность
12647,заботливость
12648,теракт
12650,аттестация
12651,атлетика
12654,атлант
12655,богатырь
12656,кариатида
12657,сатин
12658,атлет
12659,силач
12660,крепыш
12662,богатырь
12663,амбал
12664,атлетизм
12665,бодибилдинг
12666,культуризм
12667,лацкан
12668,атолл
12669,атомизм
12670,атональность
12671,примирение
12672,атония
12673,атопия
12674,флегма
12675,флегматизм
12676,флегматичность
12677,вялость
12678,медлительность
12679,флегматик
12680,атриум
12681,атрий
12682,лебеда
12683,по Далю: мучник
12684,марь
12685,гусиная лапка
12687,вестибюль
12688,атрофия
12689,атрофация
12690,отмирание
12691,некроз
12692,атропин
12693,попытка
12694,явка
12698,отбытие
12700,ухаживание
12701,осанка
12702,аттитюд
12705,концерт
12707,описание
12708,батюшка
12709,старик
12710,находка
12712,публика
12713,аудиенция
12715,нотация
12716,поучение
12717,аудиометр
12718,аудитор
12719,вольнослушатель
12721,молвь
12722,пересуды
12723,разговоры
12724,слово
12725,частичные: лексема
12726,ткачиха
12727,ткач
12728,нерв
12729,лоток
12730,корытце
12731,ковш
12733,половник
12735,наблюдение
12737,корнишон
12738,огурчик
12739,ростовщик
12740,процентщик
12741,сегодня
12742,нынче
12743,соты
12744,клетка
12745,свита
12747,свитка
12749,коридор
12750,голенище
12751,милость
12752,человеколюбие
12753,благодеяние
12754,ореол
12755,нимб
12756,устар.: окружок
12757,венчик
12758,сияние
12759,зубр
12760,Bison bonasus
12761,мэтр
12762,тур
12763,турне
12764,раунд
12766,восток
12767,частичный: восход
12768,аут
12769,вне игры
12770,фрустрация
12771,{{разг.}} отключка
12772,автаркия
12773,компетенция
12775,водитель
12777,автобиограф
12779,автоклав
12781,автотранспорт
12782,автогамия
12783,аутогамия
12784,самооплодотворение
12785,автожир
12786,гироплан
12787,гирокоптер
12788,ротаплан
12789,автомобилист
12790,кемпинг
12791,автомат
12792,телефонная будка
12793,таксофон
12794,автоматизм
12795,автомобилизм
12796,автопилот
12797,стабилизатор
12798,{{морск.}} авторулевой
12799,гирорулевой
12800,автопортрет
12801,авторитаризм
12802,самодостаточность
12803,автотуризм
12804,страус
12807,гон
12809,нажива
12810,барыш
12811,аваль
12812,ступка
12814,опережение
12815,предварение
12816,предшествование
12817,пролог
12819,авангард
12820,авангардизм
12821,частичные: модернизм
12822,авангардист
12823,аванпорт
12824,аванпост
12825,теннис
12826,лаун-теннис
12827,отличник
12829,листва
12832,инкарнация
12834,частичные: лицо
12835,амплуа
12839,фундук
12840,лесной орех
12841,авеню
12842,част. проспект
12843,бульвар
12845,аверс
12846,авиатор
12848,жадюга
12849,авиакомпания
12850,авиалиния
12851,авизо
12854,трепет
12855,дрожание
12857,пиетет
12858,колесо
12859,-Шар
12860,початок
12861,устар.: почин
12862,секира
12863,шпиндель
12864,азалия
12865,оливка
12866,олива (плод)
12867,маслина
12868,маслина
12869,ослёнок
12870,ослица
12871,ослиха
12872,азимут
12873,кафель
12874,изразец
12875,изразец
12876,кафель
12877,опреснок
12878,маца
12879,сова
12880,полуночник (полуночница)
12881,одиночество
12882,уединение
12883,изоляция
12884,изолированность
12885,закупщик
12886,лаж
12887,ашкенази
12888,ашкеназ (ед. ч.)
12889,ашкеназы (мн. ч.)
12890,ашкеназ
12891,лопата
12893,отважность
12894,смелость
12895,гадание
12896,гадалка
12897,прорицательница
12898,авгур
12899,стетоскоп
12900,слуховая трубка
12901,австралопитек
12902,подлинность
12903,аутентичность
12904,аутодафе
12905,сожжение
12906,автозавод
12908,автоматичность
12909,автоматизация
12910,автономность
12911,вскрытие
12912,открытие
12913,обнаружение
12914,выявление
12915,взламывание
12916,аутопсия
12917,анатомирование
12918,авторство
12921,самобан
12922,ажур
12923,ба
12924,носилки
12926,слизь
12928,баба
12929,артос
12930,чат
12931,повитуха
12932,повивальная бабка
12933,бабуин
12934,старушенция
12935,бабуська
12936,шлёпанец
12937,тапка
12938,хлопанец
12941,рождаемость
12942,личико
12943,бак
12945,песочница
12946,бакалавр
12947,баккара
12948,прут
12949,дача
12950,фазенда
12951,надел
12953,микроб
12954,микроорганизм
12955,бацилла
12956,жезл
12957,част. посох
12958,печь
12959,печка
12960,теодолит
12961,тесак
12962,палаш
12963,оплошность
12964,ошибочность
12965,промашка
12966,просчёт
12967,недосмотр
12968,плюха
12970,ванная
12971,чан
12972,котёл
12973,кадка
12974,кадь
12975,кокарда
12976,баг
12977,жарг.: глюк
12981,дешёвка
12983,экскаватор
12984,пекарня
12985,хлебопекарня
12986,безделка
12987,шатание
12988,качание
12989,раскачивание
12990,фланирование
12991,колебание
12992,разброд (разг.)
12993,непоследовательность
12994,багет
12995,частич. карниз
12996,французская булка
12997,молодость
12998,садовод
13000,пароварка
13001,повеса
13002,ветрогон
13003,шалопут
13004,шалун
13005,прожига
13006,гуляка
13007,кутила
13008,плейбой
13009,развратник
13010,бабник
13012,казанова
13013,провиант
13014,провизия
13015,баядерка
13016,танцовщица
13017,танцорка
13018,плясунья
13021,мелководье
13022,мелкое место
13023,морск.: банка
13024,морск.
13025,перекат
13026,бас
13027,какашка
13029,аа
13030,бяка
13031,байт
13032,баян
13033,аккордеон
13034,боян (эрративн.)
13035,пехотинец
13036,вакханалия
13037,выпечка
13038,выпекание
13039,хлеб
13040,противень
13041,протвень (прост.)
13042,бактериофаг
13043,бакинец
13044,духовка
13045,духовой шкаф
13046,чаевые
13047,подметание
13048,урна
13050,метельщик
13051,дворник
13052,балалайка
13053,равновесие
13054,уравновешивание
13055,балансировка
13056,уравновешенность
13057,паритет
13058,качка
13059,зыбка
13061,маятник
13062,качели
13063,лепет
13064,заика
13065,портупея
13066,толстяк
13067,жирдяй (прост.)
13068,косатка
13069,балерина
13070,балетмейстер
13071,хореограф
13072,танцор
13073,балет
13074,хореография
13075,гармошка
13076,гармонь
13077,гармоника
13078,техн.: сочленённый автобус
13080,поворотный пункт
13081,буй
13082,бакен {?}
13083,баллистика
13084,клубок
13085,частичные: моток
13086,переплетение
13088,[[причина МАЖОР
13089,множитель
13090,сомножитель
13092,фактотум
13093,агент
13094,комиссионер
13095,монгольфьер
13096,бейсбол
13097,купание
13098,мытьё
13099,купальня
13100,баллон
13101,выборы
13102,избрание
13103,баллотировка
13104,бюллетень
13105,журнал
13106,больничный
13107,прибалт
13108,прибалтиец
13109,белизна
13110,балюстрада
13111,устар. балясник
13112,обнос
13113,перила
13114,парапет
13115,частичн. перила
13117,малышка
13120,бадья
13121,оркестр
13122,ансамбль
13123,джаз
13124,джаз-ансамбль
13125,джаз-банд (джаз-бэнд)
13126,завязка
13129,лейкопластырь
13130,пластырь
13131,бандаж
13133,бандана
13134,околыш
13135,карниз
13136,бандерилья
13137,бандероль
13139,вожак
13140,зачинщик
13142,бандитизм
13144,бандура
13145,банджо
13146,беременная
13147,в положении
13148,брюхатая
13149,бунгало
13151,баньян
13152,фикус бенгальский
13153,индийская смоковница
13154,фараонова фига
13155,дерево Будды
13156,набережная
13157,диван
13160,софа
13161,канапе
13162,оттоманка
13163,банкет
13166,пак
13167,многолетний лёд
13168,паковый лёд
13170,{{редк.}} пакет
13171,упаковка
13173,купюра
13174,банкнота
13176,банкрот
13177,несостоятельный должник
13178,жилец
13179,квартирант
13180,банщик
13181,сезон
13182,время года
13183,фольклор
13184,стон
13185,стенание
13187,скотч
13188,клейкая лента
13189,купель
13190,кума
13191,тошниловка
13193,хибарка
13194,баранка
13195,бартер
13196,бойница
13197,амбразура
13199,варваризм
13200,бородка
13201,бородёнка
13202,цирюльня
13203,парикмахерская
13204,цирюльник
13205,парикмахер
13206,брадобрей
13208,барбир
13209,барботаж
13210,бородач
13211,ягнятник
13212,Gypaetus barbatus
13213,Andropogon
13215,част. акын
13216,автор-исполнитель
13217,барельеф
13218,бондарь
13219,баррель
13220,боров
13221,бархан
13223,шлагбаум
13224,барий
13225,баррикада
13226,бариста
13227,кофевар
13228,бармен
13229,трактирщик
13230,барит
13231,тяжелый шпат
13232,баритон
13233,барион
13234,баркас
13235,барка
13237,житница
13238,закрома
13239,коровник
13240,хлев
13241,авгиевы конюшни
13242,конюшня
13243,стайка
13244,сыч
13245,сычик
13246,бука
13248,шулер
13249,барометр
13250,индикатор
13251,баронесса
13252,барон
13253,барк
13254,брусья
13255,засов
13256,задвижка
13257,рычаг
13259,румпель
13260,поручень
13261,перила
13262,бурун
13263,дуло
13265,пренебр.: пузо
13266,курган
13267,борщевик
13268,борщевник
13269,{{устар.}} борщ
13271,застой
13272,краситель
13275,подземелье
13276,кантование
13277,цоколь
13278,постамент
13279,водоём
13280,плетение
13281,сплетание
13282,пола
13283,тумблер
13284,перекидной переключатель
13285,фагот
13287,{{устар.}} ублюдок
13288,бастион
13289,укрепление
13290,упрочение
13291,фортификация
13293,цитадель
13294,чатичн.: опора
13295,луб
13296,лубок
13297,подкорье
13298,флоэма
13299,лыко
13300,луб
13301,дубинка
13302,тросточка
13304,сибирский валенок
13305,контрабас
13306,бита
13307,битьё
13308,избиение
13309,разбивание
13310,боец
13311,воин
13313,воитель
13314,военнослужащий
13315,{{устар.}}: ратник
13316,воинственность
13317,агрессивность
13318,боевитость
13319,комбат
13320,батальон
13321,''согипоним относительно понятия «воинское подразделение»:'' дивизион
13323,кочет
13324,задира
13325,буян
13326,опущенный
13327,обиженный
13328,легавый
13330,колхоз
13331,част. колбаска
13333,заготавливание
13334,заготовление
13335,полуфабрикат
13337,фальшь
13338,неправда
13339,батарея
13340,батарейка
13341,батарея электропитания
13342,батометр
13343,ракетка
13345,кувалда
13346,батисфера
13347,батискаф
13348,батист
13349,дверца
13350,част. створка
13352,дивизион
13355,ансамбль
13359,батут
13360,батуд
13361,баварец
13362,штык
13363,частично: багинет
13364,чушка
13365,старица
13367,ерик
13368,староречье
13369,полой
13371,рыночник
13372,базилика
13373,дичок
13374,частич.: сеянец
13375,подвой
13377,базука
13378,шайтан-труба
13381,божок
13382,башкир
13383,башлык
13384,капюшон
13385,бод
13386,бимс
13387,директор
13388,ширина
13389,медвежонок
13391,зять
13392,свояк
13393,бомонд
13395,гениталии
13396,половые органы
13397,хозяйство (перен.)
13398,(разг.)
13399,(шутл.)
13400,интимное место
13401,причинное место
13402,срамное место {{помета|частичн.}}: срам
13403,причиндал
13405,выпивание
13407,спиртные напитки
13408,карапуз
13410,сторож
13411,бедуин
13412,поясница
13413,бифштекс
13414,комикс
13415,хряк
13416,свекла
13417,укус
13419,кончик
13420,дёготь
13421,бегония
13422,обезглавливание
13423,{{помета|частично}}: декапитация
13424,колибри
13427,стамеска
13428,бай
13429,бекас
13430,кружка
13431,бекеша
13432,бекар
13433,невестка
13434,белладонна
13435,красавка обыкновенная
13436,красуха
13437,сонная одурь
13438,бешеная ягода
13439,вишня бешеная
13440,красавка
13442,мочь
13443,бельэтаж
13446,поверье
13448,уговор
13449,уговаривание
13450,уверение
13451,увещание
13452,принципы
13453,свояченица
13454,золовка
13457,балабол
13458,балаболка
13459,пустозвон
13461,бел
13462,краснобай
13463,пустослов
13464,вития
13465,ритор
13466,фразёр
13467,оратор
13468,говорящий
13469,благозвучность
13471,поясной ремень
13472,белуга
13473,{{lang|la|Huso huso}}
13474,белуха
13475,{{lang|la|Delphinapterus leucas}}
13477,процветание
13479,привилегия
13480,приоритет
13481,бенефис
13482,благожелательность
13484,дружелюбие
13485,дружественность
13486,расположенность
13487,благорасположенность
13488,приветливость
13489,благотворительность
13493,скамеечка
13494,банкеточка
13495,сиденье
13496,стенд
13497,бензол
13498,бензобак
13499,качалка
13500,бери-бери
13501,алиментарный полиневрит
13502,берклий
13503,{{помета|устар.}} беркелий
13504,брелок
13505,берсерк
13506,берсеркер
13507,буй тур
13508,березарк
13509,электрик
13510,осветитель
13512,загон
13513,вольер
13514,задел
13515,зверинец
13516,частичн. зоопарк
13517,зоосад
13518,зверёк
13519,зверушка
13522,люмпен
13524,животноводство
13525,животновод
13526,частич. фермер
13528,пари
13529,заклад
13530,ставка
13531,бета
13532,вита
13533,бета-версия
13534,бетель
13535,вертеп
13536,гнездилище
13537,корневище
13538,бетономешалка
13539,березняк
13540,часовня
13541,часовенка
13543,дуговой токосъёмник
13544,кенгурины
13545,кенгурятник
13546,токосъёмник
13547,токоприёмник
13548,стремя
13549,необходимое
13550,нужное
13552,бешамель
13555,предвзятость
13556,ангажированность
13558,необъективность
13560,сдвигание
13561,улучшение
13562,биатлон
13563,библия
13564,библиофил
13565,книглюб
13566,библиограф
13567,библиомания
13568,библиотекарь
13569,бицепс
13570,олениха
13571,велосипедист
13572,бусы
13573,биде
13574,бусина
13575,бидон
13576,исповедь
13577,бьеф
13578,биеннале
13579,помещик
13580,поместье
13581,имение
13582,мыза
13583,пивовар
13584,колесница
13585,померанец
13586,ханжество
13587,фарисейство
13589,фанатизм
13590,нетерпимость
13591,нестерпимость
13592,ненависть
13593,непримиримость
13594,бигуди
13595,папильотки
13598,мотоциклист
13599,байкер
13600,мотоциклист
13601,бикса
13605,полупопие (разг.
13606,кий
13607,бильярдная
13608,бильярд
13609,бильбоке
13610,пиксел
13611,Пэл
13612,иллюстрация
13613,иллюстрирование
13614,картинка
13615,ребус
13616,билетёр
13617,кан
13618,знать
13619,билль
13620,булла
13621,бинокль
13622,пузырь
13623,льяло
13624,фифа
13625,вертихвостка
13626,фифочка
13627,биметаллизм
13628,бункер
13630,компоновщик
13631,редактор связей
13632,линковщик
13633,переплётчик
13634,дефис
13635,чёрточка (разг.)
13636,лото
13638,двучлен
13639,бином
13641,биофизика
13643,биограф
13644,биомасса
13645,биплан
13646,кукурузник
13647,двоеточие
13648,птичник
13650,воспитанник
13651,птицеводство
13652,птицелов
13653,баранина
13654,бирманец
13655,мьянмец
13656,сума
13657,биссектриса
13658,гренок
13659,гренка
13660,тост
13661,галета
13662,бисквит
13663,горлец
13664,змеевик
13665,горец
13668,гениталия
13669,бистури
13670,скальпель (?)
13671,бистр
13672,бисульфат
13673,гидросульфат
13674,бит
13676,удила
13678,ехидна
13679,грымза
13680,язва
13681,мерзавка
13682,негодяйка
13683,злюка
13684,падаль
13686,{{помета|частичн.:}} дополнение
13688,причудливость
13689,затейливость
13690,замысловатость
13691,прихотливость
13692,мудрёность
13693,фантасмагоричность
13694,оригинальность
13695,самобытность
13696,необыкновенность
13697,хитроумность
13698,цветистость
13699,витиеватость
13700,дрозд
13703,суеслов
13704,балабон
13705,водолей
13706,празднослов
13707,хайло
13708,простоплёт
13709,балалайка бесструнная
13710,пустовраль
13711,язык без костей
13712,балабол
13713,пустоболт
13714,шабала
13715,трепло
13716,мелево
13717,звонарь
13718,пустоплёт
13719,гаранта
13720,троцкий
13721,болтунишка
13722,пустобрёх
13725,попона
13726,белила
13727,белогвардеец
13729,ругня
13730,руготня
13732,домна
13733,доменная печь
13734,бластема
13735,бластодерма
13736,столешница
13738,ракита
13739,ива
13740,выть
13742,блиндаж
13743,гонорея
13744,триппер
13746,бленнорагия
13747,бленнорея
13749,гардина
13750,блин
13751,диск
13752,буран
13753,бойня
13754,скотобойня
13755,блог
13756,доска обсуждений
13757,лента сообщений
13758,живой журнал
13759,ЖЖ
13761,блокирование
13762,блокада
13764,кент (жарг.)
13765,блокгауз
13767,страстность
13768,кровопролитие
13769,''частичн.'': бойня
13770,убийство
13772,убиение
13773,мокрое дело (жарг.)
13774,шквал
13775,порыв
13778,растичн.: разрыв
13780,распутство
13781,синева
13782,кантри
13783,блеф
13784,блюз
13785,кап
13786,болона
13787,катыш
13788,коротыш
13789,верба
13790,боа
13792,сноуборд
13793,снегодоск
13794,доск
13795,доцк (все{{-}}жарг.)
13796,табло
13798,картон
13799,галс
13800,коллегия
13801,юридическое лицо
13802,министерство
13803,профсоюз
13804,интернат
13805,лодочник
13806,бобслей
13809,бестолковость
13811,недоумок
13814,рот (перен.)
13816,букет
13818,бракосочетание
13819,погреб
13820,подпол
13821,пакгауз
13823,{{помета|о трупе человека}}: тело (''эфв.'')
13824,останки [1]
13825,мертвец
13826,жмурик (''жарг.
13827,разг'')
13828,трупак (''разг.
13829,жарг.'')
13830,трупик (''уменьш.'')
13831,{{помета|''частично''}}:  умерший (''субстантивир.'')
13832,покойный (''субстантивир.'')
13833,усопший (''субстантивир.'')
13834,почивший (''субстантивир.'')
13835,опочивший (''субстантивир.'')
13836,покойник
13837,мумия
13838,{{помета|о трупе животного}}: туша
13839,мертвечина
13840,падаль (''частично'')
13841,руина [2]
13842,останки [2]
13843,грация
13844,пижма
13845,вротич глистник
13846,девятильник
13847,девятиха
13848,десятиха
13849,дикая рябина
13850,дикая рябинка
13851,козельник
13852,полевая рябина
13853,пуговичник
13854,романник
13855,рябишник
13856,сузик
13857,сноха
13859,привет
13860,здорово
13861,салют
13863,массы
13864,каштан
13865,дальность
13866,отдалённость
13867,удалённость
13868,богема
13869,борий
13870,бакен
13872,животина
13873,бойлер
13874,водонагреватель
13875,крепь
13877,выпивка
13878,бухло
13879,боярин
13880,бойкот
13881,эмбарго
13882,козлобородник
13883,овсяной корень
13884,козья бородка
13885,козлова бородка
13886,лебёдка
13887,лебёдушка
13889,тренога
13890,треножник
13891,бокс
13893,боксёр
13894,кипение
13895,кипяток
13896,болеро
13897,боровик
13898,белый гриб
13899,подберёзовик
13900,обабок
13901,болид
13902,шнур
13903,верёвка
13904,брошь
13905,снаряд
13907,стрела
13908,шуруп
13909,рулон
13910,винт
13911,болт
13912,резьба
13913,жёсткий диск
13915,шкворень
13916,болюс
13918,большевик
13919,коммунист
13920,большевизм
13922,бомбарда
13923,бомбардировка
13924,облучение
13925,бомбардировщик
13927,пафос
13928,патетика
13929,Джолли
13930,бумазея
13931,свиристель
13932,бонбоньерка
13933,бонвиван
13934,жуир
13935,добродушие
13936,доброта
13937,благодушие
13938,мягкосердечность
13939,рябчик
13940,Tetrastes bonasia
13941,Bonasa bonasia
13942,сладость
13943,благотворитель
13944,вкуснятина
13945,состоятельность
13946,платёжеспособность
13947,кредитоспособность
13948,платёжеспособность
13949,тунец
13950,капор
13951,чепчик
13952,чепец
13953,чепчик
13954,капот
13956,добряк
13957,бонза
13958,бхикшу
13959,шишка
13962,дурачок
13965,браузер
13966,броузер
13967,свекровь
13968,тёща
13969,бурачник
13970,огуречная трава
13971,огуречник
13972,бурение
13973,сверление
13974,сверловка
13975,бура
13976,декагидрат тетрабората натрия
13977,тинкал
13980,бабур
13981,бата
13983,борат
13984,бордель
13985,публичный дом
13986,дом терпимости
13987,блудилище
13988,бардак
13990,кувшин
13991,скважина
13992,дырочка
13993,калибр
13994,зануда
13995,жаргон: бухтила (бухтило)
13996,буржуа
13997,{{разг.}} буржуй
13998,бюргер
13999,мещанин
14001,бурильщик
14002,скрепка
14004,выведение
14005,результат
14006,разг.: ножка
14007,жарг.: нога
14008,техн.: контакт
14009,борона
14010,бритва
14011,маклер
14012,биржевик
14013,борзая
14014,босанова
14015,боскет
14016,рустик
14017,горбина
14018,лоно
14019,недра
14020,манишка
14022,бостон
14023,боцман
14024,ботаник
14025,выпь
14027,сапог
14028,открывалка
14029,консервный нож
14030,открывашка
14033,хибара
14034,будуар
14035,бульдог
14036,букинист
14037,местечко
14039,буржуй
14040,буржуин
14041,капиталист
14042,буржуазия
14043,мазанка
14045,халтурщик
14046,компас
14047,весельчак
14048,забавник
14049,балагур
14050,хохотун
14051,бульдозер
14055,телок
14056,телец
14057,дождевик
14058,плошка
14059,киоск
14060,будка (устар.)
14061,денник
14062,отсек
14064,промежуточный хозяин
14065,переносчик
14067,братик
14068,брателло
14069,дружок
14070,скоба
14071,скобка
14073,тесьма
14074,галун
14075,позумент
14076,жгут
14077,сплетение
14078,оплётка
14079,гитов
14081,браманизм
14082,брахманизм
14083,брамин
14084,брахман
14085,браман
14087,брам-стеньга
14088,брамсель
14090,регистр
14091,головня
14092,винокурение
14093,самогоноварение
14094,винокур
14095,жабра
14099,бран.: сучёныш
14100,хворост
14101,веточка
14102,парус
14103,капуста
14104,бабки
14105,кольраби
14106,колерябия
14107,брас
14108,братоубийство
14109,фанфаронство
14110,бахвальство
14112,удаль
14113,молодечество
14114,удальство
14115,удалость
14116,удалец
14118,разг.: умница
14120,драчун
14121,забияка
14123,жаровня
14124,нагреватель
14125,браунинг
14126,брешь
14127,пробоина
14128,пролом
14130,кувырок
14131,кувырканье
14132,поветрие
14133,мода
14136,утконос
14137,торможение
14139,тугодум
14140,этажерка
14141,стеллаж
14142,полка
14144,прополка
14146,бретонец
14147,требник
14148,потребник
14149,краткость
14150,сжатость
14151,немногословность
14152,лаконизм
14153,лаконичность
14154,вереск
14155,верес
14156,вересок
14157,верест
14158,воробьиная гречуха
14159,ёрник
14160,липица
14161,подбрусничник
14162,рыскун
14163,эрика
14164,щербина
14165,зазубрина
14166,рябинка
14167,прорыв
14168,крупица
14169,крупинка
14170,частичка
14171,кусочек
14172,взяточник
14173,мздоимец
14174,коррупционер
14176,коррумпант
14177,бриг
14178,поделка
14179,узда
14180,уздечка
14181,уздцы
14182,бригадир
14184,артель
14186,бригантина
14188,барахолка
14189,толкучка
14190,брикет
14191,блёстка
14192,бриллиант
14193,''вариант написания:'' брильянт
14194,лоск
14195,сера
14196,брынза
14197,бриошь
14198,бризантность
14199,марьяж
14200,нашивка
14202,роды
14203,разрешение от бремени
14204,появление на свет
14205,день рождения
14206,британец
14207,бридж
14208,трап
14210,переносица
14211,мостик
14212,прошивка
14213,брокколи
14214,брошюрование
14215,брошюровка
14216,вышивание
14217,вышивка
14219,шитьё
14220,пошив
14221,мелизм
14222,вышивальщик
14223,вышивальщица
14224,пяльцы
14225,вещание
14226,старьёвщик
14227,тряпичник
14228,фриштык
14229,парча
14230,аксамит
14231,бромат
14232,бромид
14233,гидробромид
14234,бромид-ион
14235,бромид-анион
14237,взбучка
14238,бронх
14239,бронтозавр
14240,апатозавр
14241,бронзирование
14242,бронзировщик
14243,выводок
14246,рыбёшка
14247,улыбка
14248,фабрика
14249,завод
14250,мануфактура
14251,братство
14252,лагерь
14253,полит.: фракция
14254,сенсация
14255,шок
14256,гул
14259,медяк
14260,брошка
14263,синяк
14264,ушиб
14265,топливо
14266,горючее
14267,горелка
14269,горение
14270,тёрн
14271,терновник
14272,тёрен (обл.)
14273,слива колючая
14274,prunus spinosa
14276,брюнет
14277,чернявый
14278,черноволосый
14279,''частично'': темноволосый
14280,прусак
